new_ID,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult,
345,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,10,10,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Older child / teenager,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Older child / teenager,Never,No,No,Not Done,With a parent or other adult,With a parent or other adult,With a parent or other adult,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
350,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,1,1,0,Child,Mix,Child,FALSE,0,0,0,1,1,1,0,10,10,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Mix,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Bus,4 wheelers,Mix,Sometime,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
458,Mix,Mix,Mixed,0,1,0,1,1,1,1,Mixed,Mix,Child,FALSE,0,0,0,1,1,1,0,10,10,Girl,6,Private,morning shift only,walk,Walking,Mix,Mix,Mix,> 46 mins,more than 30 min,Walking,walk,Mix,Sometime,Yes,No,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
667,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Boy,6,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,No,No,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
690,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Boy,6,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
766,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,10,10,Girl,6,Public,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Older child / teenager,Sometime,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
767,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Girl,6,Public,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
780,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Girl,6,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
783,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Girl,6,Public,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,1,#REF!
812,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,10,10,Girl,7,Public,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Older child / teenager,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
823,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,10,10,Girl,7,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
828,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,10,10,Girl,6,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,Yes,Not Done,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
835,Mix,Mix,Mixed,0,1,0,0,1,1,1,Mixed,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,10,10,Girl,6,Public,morning shift only,Rickshaw,2 or 3 wheelers,Mix,Mix,Mix,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,On Your own or with other young person,With a parent or other adult,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
838,Mix,Mix,Mixed,0,1,0,0,1,1,1,Mixed,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,10,10,Girl,6,Public,morning shift only,walk,Walking,Mix,Mix,Mix,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
36,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,11,11,Boy,6,Private,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Older child / teenager,Sometime,No,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
46,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,7,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
60,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Boy,7,Private, ,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
69,Mix,Mix,Mixed,0,1,0,1,0,1,1,Mixed,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,11,11,Girl,6,Private,morning shift only,Motorcycle,2 or 3 wheelers,Mix,Mix,Mix,< 5 mins,15 min or less,School Van,4 wheelers,Older child / teenager,Always,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
71,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,11,11,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Older child / teenager,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,School Van,4 wheelers,Older child / teenager,Always,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
126,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,11,11,Boy,6,Private,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,No,No,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
148,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,both morning and evening shifts,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
150,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,both morning and evening shifts,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
152,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,both morning and evening shifts,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
192,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,9,Private,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
339,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
340,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Mix,Child,FALSE,0,0,0,1,1,1,0,11,11,Girl,6,Private,morning shift only,Car,Four wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,School Van,4 wheelers,Mix,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
341,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,1,1,0,Child,Mix,Child,FALSE,0,0,0,1,1,1,0,11,11,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Mix,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Bus,4 wheelers,Mix,Sometime,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
342,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,1,1,0,Child,Mix,Child,FALSE,0,0,0,1,1,1,0,11,11,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Mix,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Mix,Never,No,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
346,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Never,No,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
349,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,11,11,Girl,6,Private,morning shift only,Car,Four wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,School Van,4 wheelers,Child of same age or younger,Sometime,No,No,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
356,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,11,11,Boy,6,Private,morning shift only,Rickshaw,2 or 3 wheelers,Older child / teenager,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Rickshaw,2 or 3 wheelers,Older child / teenager,Never,No,No,Not Done,Not Done,Not Done,With a parent or other adult,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
